Evaluation_Name,Question_ID,Question,Response_ID,Answer,Comments,Clinician_Agent_ID,Clinician_AD_ID,SELECTIONS_CODE
CE 4405 Cleveland 1/4 2017-2018,10946,"<font face=""Arial"" size=""2"">Created a good learning environment (e.g., approachable, respectful, non-threatening, open-minded, and/or enthusiastic).</font>",13143,5,,{Instructor[59536e80-9db3-4d1a-858d-9cd8be201efc]},dyedon,{Instructor[59536e80-9db3-4d1a-858d-9cd8be201efc]}
CE 4405 Cleveland 1/4 2017-2018,10946,"<font face=""Arial"" size=""2"">Created a good learning environment (e.g., approachable, respectful, non-threatening, open-minded, and/or enthusiastic).</font>",13144,5,,{Instructor[22b0071c-7dc5-45e1-b42b-d8fb0a985f48]},dlee,{Instructor[22b0071c-7dc5-45e1-b42b-d8fb0a985f48]}
CE 4405 Cleveland 1/4 2017-2018,10946,"<font face=""Arial"" size=""2"">Created a good learning environment (e.g., approachable, respectful, non-threatening, open-minded, and/or enthusiastic).</font>",13145,3,,{Instructor[ca8de356-49ae-4ba0-86f7-3f5f5e4b1d28]},bmuir,{Instructor[ca8de356-49ae-4ba0-86f7-3f5f5e4b1d28]}
CE 4405 Cleveland 1/4 2017-2018,10946,"<font face=""Arial"" size=""2"">Created a good learning environment (e.g., approachable, respectful, non-threatening, open-minded, and/or enthusiastic).</font>",13146,5,,{Instructor[061f9df3-0bc6-4072-a7a1-83b3d1e79228]},alee1,{Instructor[061f9df3-0bc6-4072-a7a1-83b3d1e79228]}
CE 4405 Cleveland 1/4 2017-2018,10946,"<font face=""Arial"" size=""2"">Created a good learning environment (e.g., approachable, respectful, non-threatening, open-minded, and/or enthusiastic).</font>",13147,5,,{Instructor[22b0071c-7dc5-45e1-b42b-d8fb0a985f48]},dlee,{Instructor[22b0071c-7dc5-45e1-b42b-d8fb0a985f48]}
CE 4405 Cleveland 1/4 2017-2018,10946,"<font face=""Arial"" size=""2"">Created a good learning environment (e.g., approachable, respectful, non-threatening, open-minded, and/or enthusiastic).</font>",13148,5,,{Instructor[ad039470-6c94-4864-a26f-1e44a3494096]},jdarcy,{Instructor[ad039470-6c94-4864-a26f-1e44a3494096]}
CE 4405 Cleveland 1/4 2017-2018,10946,"<font face=""Arial"" size=""2"">Created a good learning environment (e.g., approachable, respectful, non-threatening, open-minded, and/or enthusiastic).</font>",13149,4,,{Instructor[22b0071c-7dc5-45e1-b42b-d8fb0a985f48]},dlee,{Instructor[22b0071c-7dc5-45e1-b42b-d8fb0a985f48]}
CE 4405 Cleveland 1/4 2017-2018,10946,"<font face=""Arial"" size=""2"">Created a good learning environment (e.g., approachable, respectful, non-threatening, open-minded, and/or enthusiastic).</font>",13150,5,,{Instructor[061f9df3-0bc6-4072-a7a1-83b3d1e79228]},alee1,{Instructor[061f9df3-0bc6-4072-a7a1-83b3d1e79228]}
CE 4405 Cleveland 1/4 2017-2018,10946,"<font face=""Arial"" size=""2"">Created a good learning environment (e.g., approachable, respectful, non-threatening, open-minded, and/or enthusiastic).</font>",13151,5,,{Instructor[061f9df3-0bc6-4072-a7a1-83b3d1e79228]},alee1,{Instructor[061f9df3-0bc6-4072-a7a1-83b3d1e79228]}
CE 4405 Cleveland 1/4 2017-2018,10946,"<font face=""Arial"" size=""2"">Created a good learning environment (e.g., approachable, respectful, non-threatening, open-minded, and/or enthusiastic).</font>",13152,4,,{Instructor[51f5c31a-8f70-430a-9492-9e0a2a20d467]},kchiu,{Instructor[51f5c31a-8f70-430a-9492-9e0a2a20d467]}
CE 4405 Cleveland 1/4 2017-2018,10946,"<font face=""Arial"" size=""2"">Created a good learning environment (e.g., approachable, respectful, non-threatening, open-minded, and/or enthusiastic).</font>",13153,4,,{Instructor[f871a163-e58f-4c1c-aa2c-075fb5170dee]},showitt,{Instructor[f871a163-e58f-4c1c-aa2c-075fb5170dee]}
CE 4405 Cleveland 1/4 2017-2018,10946,"<font face=""Arial"" size=""2"">Created a good learning environment (e.g., approachable, respectful, non-threatening, open-minded, and/or enthusiastic).</font>",13154,5,,{Instructor[e468df57-b806-4931-9645-edf03d2163ec]},ldegraauw,{Instructor[e468df57-b806-4931-9645-edf03d2163ec]}
CE 4405 Cleveland 1/4 2017-2018,10946,"<font face=""Arial"" size=""2"">Created a good learning environment (e.g., approachable, respectful, non-threatening, open-minded, and/or enthusiastic).</font>",13155,5,,{Instructor[ca8de356-49ae-4ba0-86f7-3f5f5e4b1d28]},bmuir,{Instructor[ca8de356-49ae-4ba0-86f7-3f5f5e4b1d28]}
CE 4405 Cleveland 1/4 2017-2018,10946,"<font face=""Arial"" size=""2"">Created a good learning environment (e.g., approachable, respectful, non-threatening, open-minded, and/or enthusiastic).</font>",13156,5,,{Instructor[f871a163-e58f-4c1c-aa2c-075fb5170dee]},showitt,{Instructor[f871a163-e58f-4c1c-aa2c-075fb5170dee]}
CE 4405 Cleveland 1/4 2017-2018,10946,"<font face=""Arial"" size=""2"">Created a good learning environment (e.g., approachable, respectful, non-threatening, open-minded, and/or enthusiastic).</font>",13157,3,,{Instructor[9800552f-09df-4b99-a3fb-3ce7d02b23f1]},rgringmuth,{Instructor[9800552f-09df-4b99-a3fb-3ce7d02b23f1]}
CE 4405 Cleveland 1/4 2017-2018,10946,"<font face=""Arial"" size=""2"">Created a good learning environment (e.g., approachable, respectful, non-threatening, open-minded, and/or enthusiastic).</font>",13158,4,,{Instructor[51f5c31a-8f70-430a-9492-9e0a2a20d467]},kchiu,{Instructor[51f5c31a-8f70-430a-9492-9e0a2a20d467]}
CE 4405 Cleveland 1/4 2017-2018,10946,"<font face=""Arial"" size=""2"">Created a good learning environment (e.g., approachable, respectful, non-threatening, open-minded, and/or enthusiastic).</font>",13159,3,,{Instructor[4e09f5ef-68a7-4bdb-a7c2-d1bdfc121ef3]},ohuska,{Instructor[4e09f5ef-68a7-4bdb-a7c2-d1bdfc121ef3]}
CE 4405 Cleveland 1/4 2017-2018,10946,"<font face=""Arial"" size=""2"">Created a good learning environment (e.g., approachable, respectful, non-threatening, open-minded, and/or enthusiastic).</font>",13160,5,,{Instructor[061f9df3-0bc6-4072-a7a1-83b3d1e79228]},alee1,{Instructor[061f9df3-0bc6-4072-a7a1-83b3d1e79228]}
CE 4405 Cleveland 1/4 2017-2018,10946,"<font face=""Arial"" size=""2"">Created a good learning environment (e.g., approachable, respectful, non-threatening, open-minded, and/or enthusiastic).</font>",13161,5,,{Instructor[e468df57-b806-4931-9645-edf03d2163ec]},ldegraauw,{Instructor[e468df57-b806-4931-9645-edf03d2163ec]}
CE 4405 Cleveland 1/4 2017-2018,10946,"<font face=""Arial"" size=""2"">Created a good learning environment (e.g., approachable, respectful, non-threatening, open-minded, and/or enthusiastic).</font>",13162,4,,{Instructor[ad039470-6c94-4864-a26f-1e44a3494096]},jdarcy,{Instructor[ad039470-6c94-4864-a26f-1e44a3494096]}
CE 4405 Cleveland 1/4 2017-2018,10946,"<font face=""Arial"" size=""2"">Created a good learning environment (e.g., approachable, respectful, non-threatening, open-minded, and/or enthusiastic).</font>",13163,3,,{Instructor[0ec70d30-9460-4aad-9277-101c0470c3f2]},nlishchyna,{Instructor[0ec70d30-9460-4aad-9277-101c0470c3f2]}
CE 4405 Cleveland 1/4 2017-2018,10946,"<font face=""Arial"" size=""2"">Created a good learning environment (e.g., approachable, respectful, non-threatening, open-minded, and/or enthusiastic).</font>",13164,4,,{Instructor[f871a163-e58f-4c1c-aa2c-075fb5170dee]},showitt,{Instructor[f871a163-e58f-4c1c-aa2c-075fb5170dee]}
CE 4405 Cleveland 1/4 2017-2018,10946,"<font face=""Arial"" size=""2"">Created a good learning environment (e.g., approachable, respectful, non-threatening, open-minded, and/or enthusiastic).</font>",13165,3,,{Instructor[c60c6999-dfcc-43a0-a46b-8d871c777a3c]},apulinec,{Instructor[c60c6999-dfcc-43a0-a46b-8d871c777a3c]}
CE 4405 Cleveland 1/4 2017-2018,10946,"<font face=""Arial"" size=""2"">Created a good learning environment (e.g., approachable, respectful, non-threatening, open-minded, and/or enthusiastic).</font>",13166,3,,{Instructor[0ec70d30-9460-4aad-9277-101c0470c3f2]},nlishchyna,{Instructor[0ec70d30-9460-4aad-9277-101c0470c3f2]}
CE 4405 Cleveland 1/4 2017-2018,10946,"<font face=""Arial"" size=""2"">Created a good learning environment (e.g., approachable, respectful, non-threatening, open-minded, and/or enthusiastic).</font>",13167,4,,{Instructor[9800552f-09df-4b99-a3fb-3ce7d02b23f1]},rgringmuth,{Instructor[9800552f-09df-4b99-a3fb-3ce7d02b23f1]}
CE 4405 Cleveland 1/4 2017-2018,10946,"<font face=""Arial"" size=""2"">Created a good learning environment (e.g., approachable, respectful, non-threatening, open-minded, and/or enthusiastic).</font>",13168,5,,{Instructor[5b77484c-bc75-4ed6-bc6d-1631975a59ab]},jgoldin,{Instructor[5b77484c-bc75-4ed6-bc6d-1631975a59ab]}
CE 4405 Cleveland 1/4 2017-2018,10946,"<font face=""Arial"" size=""2"">Created a good learning environment (e.g., approachable, respectful, non-threatening, open-minded, and/or enthusiastic).</font>",13169,3,,{Instructor[0ec70d30-9460-4aad-9277-101c0470c3f2]},nlishchyna,{Instructor[0ec70d30-9460-4aad-9277-101c0470c3f2]}
CE 4405 Cleveland 1/4 2017-2018,10946,"<font face=""Arial"" size=""2"">Created a good learning environment (e.g., approachable, respectful, non-threatening, open-minded, and/or enthusiastic).</font>",13170,3,,{Instructor[5aebaf70-bf46-4b0f-ae7f-b113f7c5b4d4]},gharris,{Instructor[5aebaf70-bf46-4b0f-ae7f-b113f7c5b4d4]}
CE 4405 Cleveland 1/4 2017-2018,10946,"<font face=""Arial"" size=""2"">Created a good learning environment (e.g., approachable, respectful, non-threatening, open-minded, and/or enthusiastic).</font>",13171,4,,{Instructor[f871a163-e58f-4c1c-aa2c-075fb5170dee]},showitt,{Instructor[f871a163-e58f-4c1c-aa2c-075fb5170dee]}
CE 4405 Cleveland 1/4 2017-2018,10946,"<font face=""Arial"" size=""2"">Created a good learning environment (e.g., approachable, respectful, non-threatening, open-minded, and/or enthusiastic).</font>",13172,5,,{Instructor[1a71a18d-9ced-427a-833c-9e713ab1037f]},cchung,{Instructor[1a71a18d-9ced-427a-833c-9e713ab1037f]}
CE 4405 Cleveland 1/4 2017-2018,10946,"<font face=""Arial"" size=""2"">Created a good learning environment (e.g., approachable, respectful, non-threatening, open-minded, and/or enthusiastic).</font>",13173,4,,{Instructor[ad039470-6c94-4864-a26f-1e44a3494096]},jdarcy,{Instructor[ad039470-6c94-4864-a26f-1e44a3494096]}
CE 4405 Cleveland 1/4 2017-2018,10946,"<font face=""Arial"" size=""2"">Created a good learning environment (e.g., approachable, respectful, non-threatening, open-minded, and/or enthusiastic).</font>",13174,5,,{Instructor[5aebaf70-bf46-4b0f-ae7f-b113f7c5b4d4]},gharris,{Instructor[5aebaf70-bf46-4b0f-ae7f-b113f7c5b4d4]}
CE 4405 Cleveland 1/4 2017-2018,10946,"<font face=""Arial"" size=""2"">Created a good learning environment (e.g., approachable, respectful, non-threatening, open-minded, and/or enthusiastic).</font>",13175,5,,{Instructor[ad039470-6c94-4864-a26f-1e44a3494096]},jdarcy,{Instructor[ad039470-6c94-4864-a26f-1e44a3494096]}
CE 4405 Cleveland 1/4 2017-2018,10946,"<font face=""Arial"" size=""2"">Created a good learning environment (e.g., approachable, respectful, non-threatening, open-minded, and/or enthusiastic).</font>",13176,5,,{Instructor[9800552f-09df-4b99-a3fb-3ce7d02b23f1]},rgringmuth,{Instructor[9800552f-09df-4b99-a3fb-3ce7d02b23f1]}
CE 4405 Cleveland 1/4 2017-2018,10946,"<font face=""Arial"" size=""2"">Created a good learning environment (e.g., approachable, respectful, non-threatening, open-minded, and/or enthusiastic).</font>",13177,4,,{Instructor[5aebaf70-bf46-4b0f-ae7f-b113f7c5b4d4]},gharris,{Instructor[5aebaf70-bf46-4b0f-ae7f-b113f7c5b4d4]}
CE 4405 Cleveland 1/4 2017-2018,10946,"<font face=""Arial"" size=""2"">Created a good learning environment (e.g., approachable, respectful, non-threatening, open-minded, and/or enthusiastic).</font>",13178,5,,{Instructor[9800552f-09df-4b99-a3fb-3ce7d02b23f1]},rgringmuth,{Instructor[9800552f-09df-4b99-a3fb-3ce7d02b23f1]}
CE 4405 Cleveland 1/4 2017-2018,10946,"<font face=""Arial"" size=""2"">Created a good learning environment (e.g., approachable, respectful, non-threatening, open-minded, and/or enthusiastic).</font>",13179,5,,{Instructor[9800552f-09df-4b99-a3fb-3ce7d02b23f1]},rgringmuth,{Instructor[9800552f-09df-4b99-a3fb-3ce7d02b23f1]}
CE 4405 Cleveland 1/4 2017-2018,10946,"<font face=""Arial"" size=""2"">Created a good learning environment (e.g., approachable, respectful, non-threatening, open-minded, and/or enthusiastic).</font>",13180,4,,{Instructor[22b0071c-7dc5-45e1-b42b-d8fb0a985f48]},dlee,{Instructor[22b0071c-7dc5-45e1-b42b-d8fb0a985f48]}
CE 4405 Cleveland 1/4 2017-2018,10946,"<font face=""Arial"" size=""2"">Created a good learning environment (e.g., approachable, respectful, non-threatening, open-minded, and/or enthusiastic).</font>",13181,4,,{Instructor[5aebaf70-bf46-4b0f-ae7f-b113f7c5b4d4]},gharris,{Instructor[5aebaf70-bf46-4b0f-ae7f-b113f7c5b4d4]}
CE 4405 Cleveland 1/4 2017-2018,10947,"<font face=""Arial"" size=""2"">Clearly explains reasons for his/her clinical decisions and actions.</font>",13006,4,,{Instructor[e812265e-cc96-4ff5-bfb2-376836fcc978]},lwiltshire,{Instructor[e812265e-cc96-4ff5-bfb2-376836fcc978]}
CE 4405 Cleveland 1/4 2017-2018,10947,"<font face=""Arial"" size=""2"">Clearly explains reasons for his/her clinical decisions and actions.</font>",13007,3,,{Instructor[e812265e-cc96-4ff5-bfb2-376836fcc978]},lwiltshire,{Instructor[e812265e-cc96-4ff5-bfb2-376836fcc978]}
CE 4405 Cleveland 1/4 2017-2018,10947,"<font face=""Arial"" size=""2"">Clearly explains reasons for his/her clinical decisions and actions.</font>",13008,5,,{Instructor[e812265e-cc96-4ff5-bfb2-376836fcc978]},lwiltshire,{Instructor[e812265e-cc96-4ff5-bfb2-376836fcc978]}
CE 4405 Cleveland 1/4 2017-2018,10947,"<font face=""Arial"" size=""2"">Clearly explains reasons for his/her clinical decisions and actions.</font>",13009,3,,{Instructor[e812265e-cc96-4ff5-bfb2-376836fcc978]},lwiltshire,{Instructor[e812265e-cc96-4ff5-bfb2-376836fcc978]}
CE 4405 Cleveland 1/4 2017-2018,10947,"<font face=""Arial"" size=""2"">Clearly explains reasons for his/her clinical decisions and actions.</font>",13010,5,,{Instructor[e812265e-cc96-4ff5-bfb2-376836fcc978]},lwiltshire,{Instructor[e812265e-cc96-4ff5-bfb2-376836fcc978]}
CE 4405 Cleveland 1/4 2017-2018,10947,"<font face=""Arial"" size=""2"">Clearly explains reasons for his/her clinical decisions and actions.</font>",13011,5,,{Instructor[e812265e-cc96-4ff5-bfb2-376836fcc978]},lwiltshire,{Instructor[e812265e-cc96-4ff5-bfb2-376836fcc978]}
CE 4405 Cleveland 1/4 2017-2018,10947,"<font face=""Arial"" size=""2"">Clearly explains reasons for his/her clinical decisions and actions.</font>",13012,4,,{Instructor[9800552f-09df-4b99-a3fb-3ce7d02b23f1]},rgringmuth,{Instructor[9800552f-09df-4b99-a3fb-3ce7d02b23f1]}
CE 4405 Cleveland 1/4 2017-2018,10947,"<font face=""Arial"" size=""2"">Clearly explains reasons for his/her clinical decisions and actions.</font>",13013,4,,{Instructor[59536e80-9db3-4d1a-858d-9cd8be201efc]},dyedon,{Instructor[59536e80-9db3-4d1a-858d-9cd8be201efc]}
CE 4405 Cleveland 1/4 2017-2018,10947,"<font face=""Arial"" size=""2"">Clearly explains reasons for his/her clinical decisions and actions.</font>",13014,4,,{Instructor[e812265e-cc96-4ff5-bfb2-376836fcc978]},lwiltshire,{Instructor[e812265e-cc96-4ff5-bfb2-376836fcc978]}
CE 4405 Cleveland 1/4 2017-2018,10947,"<font face=""Arial"" size=""2"">Clearly explains reasons for his/her clinical decisions and actions.</font>",13015,3,,{Instructor[0ec70d30-9460-4aad-9277-101c0470c3f2]},nlishchyna,{Instructor[0ec70d30-9460-4aad-9277-101c0470c3f2]}
CE 4405 Cleveland 1/4 2017-2018,10947,"<font face=""Arial"" size=""2"">Clearly explains reasons for his/her clinical decisions and actions.</font>",13016,5,,{Instructor[e812265e-cc96-4ff5-bfb2-376836fcc978]},lwiltshire,{Instructor[e812265e-cc96-4ff5-bfb2-376836fcc978]}
CE 4405 Cleveland 1/4 2017-2018,10947,"<font face=""Arial"" size=""2"">Clearly explains reasons for his/her clinical decisions and actions.</font>",13017,1,,{Instructor[9800552f-09df-4b99-a3fb-3ce7d02b23f1]},rgringmuth,{Instructor[9800552f-09df-4b99-a3fb-3ce7d02b23f1]}
CE 4405 Cleveland 1/4 2017-2018,10947,"<font face=""Arial"" size=""2"">Clearly explains reasons for his/her clinical decisions and actions.</font>",13018,5,,{Instructor[d23bc618-de59-42ad-ab6e-acb4a58eb477]},jbonar,{Instructor[d23bc618-de59-42ad-ab6e-acb4a58eb477]}
CE 4405 Cleveland 1/4 2017-2018,10947,"<font face=""Arial"" size=""2"">Clearly explains reasons for his/her clinical decisions and actions.</font>",13019,5,,{Instructor[061f9df3-0bc6-4072-a7a1-83b3d1e79228]},alee1,{Instructor[061f9df3-0bc6-4072-a7a1-83b3d1e79228]}
CE 4405 Cleveland 1/4 2017-2018,10947,"<font face=""Arial"" size=""2"">Clearly explains reasons for his/her clinical decisions and actions.</font>",13020,5,,{Instructor[3a01a5af-ff85-4719-b748-357335559434]},ptavares,{Instructor[3a01a5af-ff85-4719-b748-357335559434]}
CE 4405 Cleveland 1/4 2017-2018,10947,"<font face=""Arial"" size=""2"">Clearly explains reasons for his/her clinical decisions and actions.</font>",13021,5,,{Instructor[e812265e-cc96-4ff5-bfb2-376836fcc978]},lwiltshire,{Instructor[e812265e-cc96-4ff5-bfb2-376836fcc978]}
CE 4405 Cleveland 1/4 2017-2018,10947,"<font face=""Arial"" size=""2"">Clearly explains reasons for his/her clinical decisions and actions.</font>",13022,5,,{Instructor[ca8de356-49ae-4ba0-86f7-3f5f5e4b1d28]},bmuir,{Instructor[ca8de356-49ae-4ba0-86f7-3f5f5e4b1d28]}
CE 4405 Cleveland 1/4 2017-2018,10947,"<font face=""Arial"" size=""2"">Clearly explains reasons for his/her clinical decisions and actions.</font>",13023,4,,{Instructor[5b77484c-bc75-4ed6-bc6d-1631975a59ab]},jgoldin,{Instructor[5b77484c-bc75-4ed6-bc6d-1631975a59ab]}
CE 4405 Cleveland 1/4 2017-2018,10947,"<font face=""Arial"" size=""2"">Clearly explains reasons for his/her clinical decisions and actions.</font>",13024,5,,{Instructor[3a01a5af-ff85-4719-b748-357335559434]},ptavares,{Instructor[3a01a5af-ff85-4719-b748-357335559434]}
CE 4405 Cleveland 1/4 2017-2018,10947,"<font face=""Arial"" size=""2"">Clearly explains reasons for his/her clinical decisions and actions.</font>",13025,5,,{Instructor[23d5e95f-ef83-4c5c-8112-e04cab4ec0fe]},cdegraauw,{Instructor[23d5e95f-ef83-4c5c-8112-e04cab4ec0fe]}
CE 4405 Cleveland 1/4 2017-2018,10947,"<font face=""Arial"" size=""2"">Clearly explains reasons for his/her clinical decisions and actions.</font>",13026,5,,{Instructor[3a01a5af-ff85-4719-b748-357335559434]},ptavares,{Instructor[3a01a5af-ff85-4719-b748-357335559434]}
CE 4405 Cleveland 1/4 2017-2018,10947,"<font face=""Arial"" size=""2"">Clearly explains reasons for his/her clinical decisions and actions.</font>",13027,5,,{Instructor[23d5e95f-ef83-4c5c-8112-e04cab4ec0fe]},cdegraauw,{Instructor[23d5e95f-ef83-4c5c-8112-e04cab4ec0fe]}
CE 4405 Cleveland 1/4 2017-2018,10947,"<font face=""Arial"" size=""2"">Clearly explains reasons for his/her clinical decisions and actions.</font>",13028,5,,{Instructor[3a01a5af-ff85-4719-b748-357335559434]},ptavares,{Instructor[3a01a5af-ff85-4719-b748-357335559434]}
CE 4405 Cleveland 1/4 2017-2018,10947,"<font face=""Arial"" size=""2"">Clearly explains reasons for his/her clinical decisions and actions.</font>",13029,4,,{Instructor[9800552f-09df-4b99-a3fb-3ce7d02b23f1]},rgringmuth,{Instructor[9800552f-09df-4b99-a3fb-3ce7d02b23f1]}
CE 4405 Cleveland 1/4 2017-2018,10947,"<font face=""Arial"" size=""2"">Clearly explains reasons for his/her clinical decisions and actions.</font>",13030,3,,{Instructor[23d5e95f-ef83-4c5c-8112-e04cab4ec0fe]},cdegraauw,{Instructor[23d5e95f-ef83-4c5c-8112-e04cab4ec0fe]}
CE 4405 Cleveland 1/4 2017-2018,10947,"<font face=""Arial"" size=""2"">Clearly explains reasons for his/her clinical decisions and actions.</font>",13031,5,,{Instructor[23d5e95f-ef83-4c5c-8112-e04cab4ec0fe]},cdegraauw,{Instructor[23d5e95f-ef83-4c5c-8112-e04cab4ec0fe]}
CE 4405 Cleveland 1/4 2017-2018,10947,"<font face=""Arial"" size=""2"">Clearly explains reasons for his/her clinical decisions and actions.</font>",13032,5,,{Instructor[23d5e95f-ef83-4c5c-8112-e04cab4ec0fe]},cdegraauw,{Instructor[23d5e95f-ef83-4c5c-8112-e04cab4ec0fe]}
CE 4405 Cleveland 1/4 2017-2018,10947,"<font face=""Arial"" size=""2"">Clearly explains reasons for his/her clinical decisions and actions.</font>",13033,4,,{Instructor[23d5e95f-ef83-4c5c-8112-e04cab4ec0fe]},cdegraauw,{Instructor[23d5e95f-ef83-4c5c-8112-e04cab4ec0fe]}
CE 4405 Cleveland 1/4 2017-2018,10947,"<font face=""Arial"" size=""2"">Clearly explains reasons for his/her clinical decisions and actions.</font>",13034,5,,{Instructor[59536e80-9db3-4d1a-858d-9cd8be201efc]},dyedon,{Instructor[59536e80-9db3-4d1a-858d-9cd8be201efc]}
CE 4405 Cleveland 1/4 2017-2018,10947,"<font face=""Arial"" size=""2"">Clearly explains reasons for his/her clinical decisions and actions.</font>",13035,4,,{Instructor[d23bc618-de59-42ad-ab6e-acb4a58eb477]},jbonar,{Instructor[d23bc618-de59-42ad-ab6e-acb4a58eb477]}
CE 4405 Cleveland 1/4 2017-2018,10947,"<font face=""Arial"" size=""2"">Clearly explains reasons for his/her clinical decisions and actions.</font>",13036,3,,{Instructor[d23bc618-de59-42ad-ab6e-acb4a58eb477]},jbonar,{Instructor[d23bc618-de59-42ad-ab6e-acb4a58eb477]}
CE 4405 Cleveland 1/4 2017-2018,10947,"<font face=""Arial"" size=""2"">Clearly explains reasons for his/her clinical decisions and actions.</font>",13037,5,,{Instructor[061f9df3-0bc6-4072-a7a1-83b3d1e79228]},alee1,{Instructor[061f9df3-0bc6-4072-a7a1-83b3d1e79228]}
CE 4405 Cleveland 1/4 2017-2018,10947,"<font face=""Arial"" size=""2"">Clearly explains reasons for his/her clinical decisions and actions.</font>",13038,3,,{Instructor[ad039470-6c94-4864-a26f-1e44a3494096]},jdarcy,{Instructor[ad039470-6c94-4864-a26f-1e44a3494096]}
CE 4405 Cleveland 1/4 2017-2018,10947,"<font face=""Arial"" size=""2"">Clearly explains reasons for his/her clinical decisions and actions.</font>",13039,5,,{Instructor[07311ea2-8583-4719-997c-0da778a20157]},cborody,{Instructor[07311ea2-8583-4719-997c-0da778a20157]}
CE 4405 Cleveland 1/4 2017-2018,10947,"<font face=""Arial"" size=""2"">Clearly explains reasons for his/her clinical decisions and actions.</font>",13040,3,,{Instructor[07311ea2-8583-4719-997c-0da778a20157]},cborody,{Instructor[07311ea2-8583-4719-997c-0da778a20157]}
CE 4405 Cleveland 1/4 2017-2018,10947,"<font face=""Arial"" size=""2"">Clearly explains reasons for his/her clinical decisions and actions.</font>",13041,4,,{Instructor[07311ea2-8583-4719-997c-0da778a20157]},cborody,{Instructor[07311ea2-8583-4719-997c-0da778a20157]}
CE 4405 Cleveland 1/4 2017-2018,10947,"<font face=""Arial"" size=""2"">Clearly explains reasons for his/her clinical decisions and actions.</font>",13042,1,,{Instructor[1169df3c-f455-4769-b32f-6a076607a47f]},aromanelli,{Instructor[1169df3c-f455-4769-b32f-6a076607a47f]}
CE 4405 Cleveland 1/4 2017-2018,10947,"<font face=""Arial"" size=""2"">Clearly explains reasons for his/her clinical decisions and actions.</font>",13043,5,,{Instructor[07311ea2-8583-4719-997c-0da778a20157]},cborody,{Instructor[07311ea2-8583-4719-997c-0da778a20157]}
CE 4405 Cleveland 1/4 2017-2018,10947,"<font face=""Arial"" size=""2"">Clearly explains reasons for his/her clinical decisions and actions.</font>",13044,5,,{Instructor[23d5e95f-ef83-4c5c-8112-e04cab4ec0fe]},cdegraauw,{Instructor[23d5e95f-ef83-4c5c-8112-e04cab4ec0fe]}
CE 4405 Cleveland 1/4 2017-2018,10947,"<font face=""Arial"" size=""2"">Clearly explains reasons for his/her clinical decisions and actions.</font>",13045,3,,{Instructor[07311ea2-8583-4719-997c-0da778a20157]},cborody,{Instructor[07311ea2-8583-4719-997c-0da778a20157]}
CE 4405 Cleveland 1/4 2017-2018,10947,"<font face=""Arial"" size=""2"">Clearly explains reasons for his/her clinical decisions and actions.</font>",13046,5,,{Instructor[23d5e95f-ef83-4c5c-8112-e04cab4ec0fe]},cdegraauw,{Instructor[23d5e95f-ef83-4c5c-8112-e04cab4ec0fe]}
CE 4405 Cleveland 1/4 2017-2018,10947,"<font face=""Arial"" size=""2"">Clearly explains reasons for his/her clinical decisions and actions.</font>",13047,3,,{Instructor[07311ea2-8583-4719-997c-0da778a20157]},cborody,{Instructor[07311ea2-8583-4719-997c-0da778a20157]}
CE 4405 Cleveland 1/4 2017-2018,10947,"<font face=""Arial"" size=""2"">Clearly explains reasons for his/her clinical decisions and actions.</font>",13048,4,,{Instructor[8a69ff1b-b94b-468a-8264-8b5c4da8434a]},mbarrigar,{Instructor[8a69ff1b-b94b-468a-8264-8b5c4da8434a]}
CE 4405 Cleveland 1/4 2017-2018,10947,"<font face=""Arial"" size=""2"">Clearly explains reasons for his/her clinical decisions and actions.</font>",13049,3,,{Instructor[59536e80-9db3-4d1a-858d-9cd8be201efc]},dyedon,{Instructor[59536e80-9db3-4d1a-858d-9cd8be201efc]}
CE 4405 Cleveland 1/4 2017-2018,10947,"<font face=""Arial"" size=""2"">Clearly explains reasons for his/her clinical decisions and actions.</font>",13050,5,,{Instructor[8a69ff1b-b94b-468a-8264-8b5c4da8434a]},mbarrigar,{Instructor[8a69ff1b-b94b-468a-8264-8b5c4da8434a]}
CE 4405 Cleveland 1/4 2017-2018,10947,"<font face=""Arial"" size=""2"">Clearly explains reasons for his/her clinical decisions and actions.</font>",13051,3,,{Instructor[1a71a18d-9ced-427a-833c-9e713ab1037f]},cchung,{Instructor[1a71a18d-9ced-427a-833c-9e713ab1037f]}
CE 4405 Cleveland 1/4 2017-2018,10947,"<font face=""Arial"" size=""2"">Clearly explains reasons for his/her clinical decisions and actions.</font>",13052,4,,{Instructor[ca8de356-49ae-4ba0-86f7-3f5f5e4b1d28]},bmuir,{Instructor[ca8de356-49ae-4ba0-86f7-3f5f5e4b1d28]}
CE 4405 Cleveland 1/4 2017-2018,10947,"<font face=""Arial"" size=""2"">Clearly explains reasons for his/her clinical decisions and actions.</font>",13053,3,,{Instructor[4e09f5ef-68a7-4bdb-a7c2-d1bdfc121ef3]},ohuska,{Instructor[4e09f5ef-68a7-4bdb-a7c2-d1bdfc121ef3]}
CE 4405 Cleveland 1/4 2017-2018,10947,"<font face=""Arial"" size=""2"">Clearly explains reasons for his/her clinical decisions and actions.</font>",13054,2,,{Instructor[dfe3355c-defa-4960-b1e6-10422002fd05]},isteiman,{Instructor[dfe3355c-defa-4960-b1e6-10422002fd05]}
